@RELATION eval  
   
@ATTRIBUTE Type NUMERIC 
@ATTRIBUTE Size {100, 200} 
@ATTRIBUTE Instance NUMERIC  
@ATTRIBUTE Budget NUMERIC  
@ATTRIBUTE PopSize NUMERIC  
@ATTRIBUTE Info NUMERIC  
@ATTRIBUTE nb_evaluation NUMERIC  
@ATTRIBUTE AVG_dist NUMERIC  
@ATTRIBUTE MaxMin NUMERIC  
@ATTRIBUTE PR NUMERIC  
@ATTRIBUTE Diversification {1, 0}  

@DATA 
0,100,0.556,0.305,0.612,0.313,0,0.021,0.059,0.183,0
0,100,0.556,0.305,0.612,0.129,0,0.034,0.056,0.107,0
0,100,0.556,0.305,0.612,0.089,0,0.021,0.021,0.036,0
0,100,0.556,0.305,0.612,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.305,0.612,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.305,0.612,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.305,1.02,1.0,0,0.007,0.113,0.456,0
0,100,0.556,0.305,1.02,0.451,0,0.013,0.057,0.263,0
0,100,0.556,0.305,1.02,0.313,0,0.021,0.059,0.183,0
0,100,0.556,0.305,1.02,0.129,0,0.034,0.056,0.107,0
0,100,0.556,0.305,1.02,0.089,0,0.021,0.021,0.036,0
0,100,0.556,0.305,1.02,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.305,1.02,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.305,1.02,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.455,0.02,1.0,0,0.05,0.259,0.004,0
0,100,0.556,0.455,0.02,0.451,0,0.029,0.084,0.025,0
0,100,0.556,0.455,0.02,0.313,0,0.028,0.072,0.045,0
0,100,0.556,0.455,0.02,0.129,0,0.037,0.06,0.08,0
0,100,0.556,0.455,0.02,0.089,0,0.019,0.019,0.071,0
0,100,0.556,0.455,0.02,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.455,0.02,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.455,0.02,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.455,0.082,1.0,0,0.024,0.22,0.077,0
0,100,0.556,0.455,0.082,0.451,0,0.015,0.062,0.161,0
0,100,0.556,0.455,0.082,0.313,0,0.021,0.061,0.164,0
0,100,0.556,0.455,0.082,0.129,0,0.034,0.056,0.107,0
0,100,0.556,0.455,0.082,0.089,0,0.021,0.021,0.036,0
0,100,0.556,0.455,0.082,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.455,0.082,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.455,0.082,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.455,0.204,1.0,0,0.015,0.173,0.204,0
0,100,0.556,0.455,0.204,0.451,0,0.013,0.056,0.257,0
0,100,0.556,0.455,0.204,0.313,0,0.021,0.059,0.183,0
0,100,0.556,0.455,0.204,0.129,0,0.034,0.056,0.107,0
0,100,0.556,0.455,0.204,0.089,0,0.021,0.021,0.036,0
0,100,0.556,0.455,0.204,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.455,0.204,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.455,0.204,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.455,0.612,1.0,0,0.007,0.116,0.434,0
0,100,0.556,0.455,0.612,0.451,0,0.013,0.057,0.263,0
0,100,0.556,0.455,0.612,0.313,0,0.021,0.059,0.183,0
0,100,0.556,0.455,0.612,0.129,0,0.034,0.056,0.107,0
0,100,0.556,0.455,0.612,0.089,0,0.021,0.021,0.036,0
0,100,0.556,0.455,0.612,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.455,0.612,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.455,0.612,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.455,1.02,1.0,0,0.007,0.113,0.456,0
0,100,0.556,0.455,1.02,0.451,0,0.013,0.057,0.263,0
0,100,0.556,0.455,1.02,0.313,0,0.021,0.059,0.183,0
0,100,0.556,0.455,1.02,0.129,0,0.034,0.056,0.107,0
0,100,0.556,0.455,1.02,0.089,0,0.021,0.021,0.036,0
0,100,0.556,0.455,1.02,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.455,1.02,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.455,1.02,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.505,0.02,1.0,0,0.05,0.259,0.004,0
0,100,0.556,0.505,0.02,0.451,0,0.029,0.084,0.025,0
0,100,0.556,0.505,0.02,0.313,0,0.028,0.072,0.045,0
0,100,0.556,0.505,0.02,0.129,0,0.037,0.06,0.08,0
0,100,0.556,0.505,0.02,0.089,0,0.019,0.019,0.071,0
0,100,0.556,0.505,0.02,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.505,0.02,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.505,0.02,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.505,0.082,1.0,0,0.024,0.22,0.077,0
0,100,0.556,0.505,0.082,0.451,0,0.015,0.062,0.161,0
0,100,0.556,0.505,0.082,0.313,0,0.021,0.061,0.164,0
0,100,0.556,0.505,0.082,0.129,0,0.034,0.056,0.107,0
0,100,0.556,0.505,0.082,0.089,0,0.021,0.021,0.036,0
0,100,0.556,0.505,0.082,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.505,0.082,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.505,0.082,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.505,0.204,1.0,0,0.015,0.173,0.204,0
0,100,0.556,0.505,0.204,0.451,0,0.013,0.056,0.257,0
0,100,0.556,0.505,0.204,0.313,0,0.021,0.059,0.183,0
0,100,0.556,0.505,0.204,0.129,0,0.034,0.056,0.107,0
0,100,0.556,0.505,0.204,0.089,0,0.021,0.021,0.036,0
0,100,0.556,0.505,0.204,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.505,0.204,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.505,0.204,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.505,0.612,1.0,0,0.007,0.116,0.434,0
0,100,0.556,0.505,0.612,0.451,0,0.013,0.057,0.263,0
0,100,0.556,0.505,0.612,0.313,0,0.021,0.059,0.183,0
0,100,0.556,0.505,0.612,0.129,0,0.034,0.056,0.107,0
0,100,0.556,0.505,0.612,0.089,0,0.021,0.021,0.036,0
0,100,0.556,0.505,0.612,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.505,0.612,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.505,0.612,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.505,1.02,1.0,0,0.007,0.113,0.456,0
0,100,0.556,0.505,1.02,0.451,0,0.013,0.057,0.263,0
0,100,0.556,0.505,1.02,0.313,0,0.021,0.059,0.183,0
0,100,0.556,0.505,1.02,0.129,0,0.034,0.056,0.107,0
0,100,0.556,0.505,1.02,0.089,0,0.021,0.021,0.036,0
0,100,0.556,0.505,1.02,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.505,1.02,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.505,1.02,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.8,0.02,1.0,0,0.05,0.259,0.004,0
0,100,0.556,0.8,0.02,0.451,0,0.029,0.084,0.025,0
0,100,0.556,0.8,0.02,0.313,0,0.028,0.072,0.045,0
0,100,0.556,0.8,0.02,0.129,0,0.037,0.06,0.08,0
0,100,0.556,0.8,0.02,0.089,0,0.019,0.019,0.071,0
0,100,0.556,0.8,0.02,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.8,0.02,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.8,0.02,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.8,0.082,1.0,0,0.024,0.22,0.077,0
0,100,0.556,0.8,0.082,0.451,0,0.015,0.062,0.161,0
0,100,0.556,0.8,0.082,0.313,0,0.021,0.061,0.164,0
0,100,0.556,0.8,0.082,0.129,0,0.034,0.056,0.107,0
0,100,0.556,0.8,0.082,0.089,0,0.021,0.021,0.036,0
0,100,0.556,0.8,0.082,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.8,0.082,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.8,0.082,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.8,0.204,1.0,0,0.015,0.173,0.204,0
0,100,0.556,0.8,0.204,0.451,0,0.013,0.056,0.257,0
0,100,0.556,0.8,0.204,0.313,0,0.021,0.059,0.183,0
0,100,0.556,0.8,0.204,0.129,0,0.034,0.056,0.107,0
0,100,0.556,0.8,0.204,0.089,0,0.021,0.021,0.036,0
0,100,0.556,0.8,0.204,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.8,0.204,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.8,0.204,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.8,0.612,1.0,0,0.007,0.116,0.434,0
0,100,0.556,0.8,0.612,0.451,0,0.013,0.057,0.263,0
0,100,0.556,0.8,0.612,0.313,0,0.021,0.059,0.183,0
0,100,0.556,0.8,0.612,0.129,0,0.034,0.056,0.107,0
0,100,0.556,0.8,0.612,0.089,0,0.021,0.021,0.036,0
0,100,0.556,0.8,0.612,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.8,0.612,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.8,0.612,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.8,1.02,1.0,0,0.007,0.113,0.456,0
0,100,0.556,0.8,1.02,0.451,0,0.013,0.057,0.263,0
0,100,0.556,0.8,1.02,0.313,0,0.021,0.059,0.183,0
0,100,0.556,0.8,1.02,0.129,0,0.034,0.056,0.107,0
0,100,0.556,0.8,1.02,0.089,0,0.021,0.021,0.036,0
0,100,0.556,0.8,1.02,0.048,0,0.024,0.024,0.036,0
0,100,0.556,0.8,1.02,0.041,0,0.025,0.025,0.036,0
0,100,0.556,0.8,1.02,0.0,0,0.035,0.035,0.036,0
0,100,0.556,1.005,0.02,1.0,0,0.05,0.259,0.004,0
0,100,0.556,1.005,0.02,0.451,0,0.029,0.084,0.025,0
0,100,0.556,1.005,0.02,0.313,0,0.028,0.072,0.045,0
0,100,0.556,1.005,0.02,0.129,0,0.037,0.06,0.08,0
0,100,0.556,1.005,0.02,0.089,0,0.019,0.019,0.071,0
0,100,0.556,1.005,0.02,0.048,0,0.024,0.024,0.036,0
0,100,0.556,1.005,0.02,0.041,0,0.025,0.025,0.036,0
0,100,0.556,1.005,0.02,0.0,0,0.035,0.035,0.036,0
0,100,0.556,1.005,0.082,1.0,0,0.024,0.22,0.077,0
0,100,0.556,1.005,0.082,0.451,0,0.015,0.062,0.161,0
0,100,0.556,1.005,0.082,0.313,0,0.021,0.061,0.164,0
0,100,0.556,1.005,0.082,0.129,0,0.034,0.056,0.107,0
0,100,0.556,1.005,0.082,0.089,0,0.021,0.021,0.036,0
0,100,0.556,1.005,0.082,0.048,0,0.024,0.024,0.036,0
0,100,0.556,1.005,0.082,0.041,0,0.025,0.025,0.036,0
0,100,0.556,1.005,0.082,0.0,0,0.035,0.035,0.036,0
0,100,0.556,1.005,0.204,1.0,0,0.015,0.173,0.204,0
0,100,0.556,1.005,0.204,0.451,0,0.013,0.056,0.257,0
0,100,0.556,1.005,0.204,0.313,0,0.021,0.059,0.183,0
0,100,0.556,1.005,0.204,0.129,0,0.034,0.056,0.107,0
0,100,0.556,1.005,0.204,0.089,0,0.021,0.021,0.036,0
0,100,0.556,1.005,0.204,0.048,0,0.024,0.024,0.036,0
0,100,0.556,1.005,0.204,0.041,0,0.025,0.025,0.036,0
0,100,0.556,1.005,0.204,0.0,0,0.035,0.035,0.036,0
0,100,0.556,1.005,0.612,1.0,0,0.007,0.116,0.434,0
0,100,0.556,1.005,0.612,0.451,0,0.013,0.057,0.263,0
0,100,0.556,1.005,0.612,0.313,0,0.021,0.059,0.183,0
0,100,0.556,1.005,0.612,0.129,0,0.034,0.056,0.107,0
0,100,0.556,1.005,0.612,0.089,0,0.021,0.021,0.036,0
0,100,0.556,1.005,0.612,0.048,0,0.024,0.024,0.036,0
0,100,0.556,1.005,0.612,0.041,0,0.025,0.025,0.036,0
0,100,0.556,1.005,0.612,0.0,0,0.035,0.035,0.036,0
0,100,0.556,1.005,1.02,1.0,0,0.007,0.113,0.456,0
0,100,0.556,1.005,1.02,0.451,0,0.013,0.057,0.263,0
0,100,0.556,1.005,1.02,0.313,0,0.021,0.059,0.183,0
0,100,0.556,1.005,1.02,0.129,0,0.034,0.056,0.107,0
0,100,0.556,1.005,1.02,0.089,0,0.021,0.021,0.036,0
0,100,0.556,1.005,1.02,0.048,0,0.024,0.024,0.036,0
0,100,0.556,1.005,1.02,0.041,0,0.025,0.025,0.036,0
0,100,0.556,1.005,1.02,0.0,0,0.035,0.035,0.036,0
0,100,0.556,0.005,0.02,1.0,0,0.169,0.336,0.0,1
0,100,0.556,0.005,0.02,0.451,0,0.132,0.189,0.0,1
0,100,0.556,0.005,0.02,0.313,0,0.124,0.156,0.0,1
0,100,0.556,0.005,0.02,0.129,0,0.127,0.145,0.0,1
0,100,0.556,0.005,0.02,0.089,0,0.116,0.116,0.0,1
0,100,0.556,0.005,0.02,0.048,0,0.115,0.115,0.0,1
0,100,0.556,0.005,0.02,0.041,0,0.116,0.116,0.0,1
0,100,0.556,0.005,0.02,0.0,0,0.124,0.124,0.0,1
0,100,0.556,0.005,0.082,1.0,0,0.44,0.478,0.0,1
0,100,0.556,0.005,0.082,0.451,0,0.445,0.464,0.0,1
0,100,0.556,0.005,0.082,0.313,0,0.442,0.453,0.0,1
0,100,0.556,0.005,0.082,0.129,0,0.461,0.467,0.0,1
0,100,0.556,0.005,0.082,0.089,0,0.501,0.501,0.0,1
0,100,0.556,0.005,0.082,0.048,0,0.512,0.512,0.0,1
0,100,0.556,0.005,0.082,0.041,0,0.516,0.516,0.0,1
0,100,0.556,0.005,0.082,0.0,0,0.524,0.524,0.0,1
0,100,0.556,0.005,0.204,1.0,0,0.71,0.734,0.0,1
0,100,0.556,0.005,0.204,0.451,0,0.711,0.732,0.0,1
0,100,0.556,0.005,0.204,0.313,0,0.705,0.718,0.0,1
0,100,0.556,0.005,0.204,0.129,0,0.71,0.718,0.0,1
0,100,0.556,0.005,0.204,0.089,0,0.718,0.718,0.0,1
0,100,0.556,0.005,0.204,0.048,0,0.733,0.733,0.0,1
0,100,0.556,0.005,0.204,0.041,0,0.733,0.733,0.0,1
0,100,0.556,0.005,0.204,0.0,0,0.75,0.75,0.0,1
0,100,0.556,0.005,0.612,1.0,0,0.741,0.764,0.0,1
0,100,0.556,0.005,0.612,0.451,0,0.881,0.905,0.0,1
0,100,0.556,0.005,0.612,0.313,0,0.869,0.885,0.0,1
0,100,0.556,0.005,0.612,0.129,0,0.908,0.917,0.0,1
0,100,0.556,0.005,0.612,0.089,0,0.971,0.971,0.0,1
0,100,0.556,0.005,0.612,0.048,0,0.938,0.938,0.0,1
0,100,0.556,0.005,0.612,0.041,0,0.948,0.948,0.0,1
0,100,0.556,0.005,0.612,0.0,0,0.959,0.959,0.0,1
0,100,0.556,0.005,1.02,1.0,0,0.783,0.809,0.0,1
0,100,0.556,0.005,1.02,0.451,0,0.85,0.874,0.0,1
0,100,0.556,0.005,1.02,0.313,0,0.922,0.939,0.0,1
0,100,0.556,0.005,1.02,0.129,0,0.896,0.906,0.0,1
0,100,0.556,0.005,1.02,0.089,0,0.94,0.94,0.0,1
0,100,0.556,0.005,1.02,0.048,0,0.991,0.991,0.0,1
0,100,0.556,0.005,1.02,0.041,0,1.001,1.001,0.0,1
0,100,0.556,0.005,1.02,0.0,0,0.993,0.993,0.0,1
0,100,0.556,0.015,0.02,1.0,0,0.061,0.278,0.002,1
0,100,0.556,0.015,0.02,0.451,0,0.027,0.082,0.023,1
0,100,0.556,0.015,0.02,0.313,0,0.031,0.076,0.026,1
0,100,0.556,0.015,0.02,0.129,0,0.031,0.051,0.098,1
0,100,0.556,0.015,0.02,0.089,0,0.017,0.017,0.071,1
0,100,0.556,0.015,0.02,0.048,0,0.016,0.016,0.107,1
0,100,0.556,0.015,0.02,0.041,0,0.018,0.018,0.107,1
0,100,0.556,0.015,0.02,0.0,0,0.04,0.04,0.036,1
0,100,0.556,0.015,0.082,1.0,0,0.183,0.325,0.0,1
0,100,0.556,0.015,0.082,0.451,0,0.169,0.207,0.0,1
0,100,0.556,0.015,0.082,0.313,0,0.17,0.188,0.0,1
0,100,0.556,0.015,0.082,0.129,0,0.178,0.19,0.0,1
0,100,0.556,0.015,0.082,0.089,0,0.178,0.178,0.0,1
0,100,0.556,0.015,0.082,0.048,0,0.182,0.182,0.0,1
0,100,0.556,0.015,0.082,0.041,0,0.185,0.185,0.0,1
0,100,0.556,0.015,0.082,0.0,0,0.2,0.2,0.0,1
0,100,0.556,0.015,0.204,1.0,0,0.435,0.463,0.0,1
0,100,0.556,0.015,0.204,0.451,0,0.435,0.453,0.0,1
0,100,0.556,0.015,0.204,0.313,0,0.432,0.442,0.0,1
0,100,0.556,0.015,0.204,0.129,0,0.436,0.442,0.0,1
0,100,0.556,0.015,0.204,0.089,0,0.442,0.442,0.0,1
0,100,0.556,0.015,0.204,0.048,0,0.441,0.441,0.0,1
0,100,0.556,0.015,0.204,0.041,0,0.443,0.443,0.0,1
0,100,0.556,0.015,0.204,0.0,0,0.461,0.461,0.0,1
0,100,0.556,0.015,0.612,1.0,0,0.586,0.611,0.0,1
0,100,0.556,0.015,0.612,0.451,0,0.657,0.678,0.0,1
0,100,0.556,0.015,0.612,0.313,0,0.646,0.659,0.0,1
0,100,0.556,0.015,0.612,0.129,0,0.681,0.688,0.0,1
0,100,0.556,0.015,0.612,0.089,0,0.692,0.692,0.0,1
0,100,0.556,0.015,0.612,0.048,0,0.699,0.699,0.0,1
0,100,0.556,0.015,0.612,0.041,0,0.699,0.699,0.0,1
0,100,0.556,0.015,0.612,0.0,0,0.716,0.716,0.0,1
0,100,0.556,0.015,1.02,1.0,0,0.602,0.628,0.0,1
0,100,0.556,0.015,1.02,0.451,0,0.696,0.72,0.0,1
0,100,0.556,0.015,1.02,0.313,0,0.712,0.726,0.0,1
0,100,0.556,0.015,1.02,0.129,0,0.771,0.78,0.0,1
0,100,0.556,0.015,1.02,0.089,0,0.758,0.758,0.0,1
0,100,0.556,0.015,1.02,0.048,0,0.782,0.782,0.0,1
0,100,0.556,0.015,1.02,0.041,0,0.782,0.782,0.0,1
0,100,0.556,0.015,1.02,0.0,0,0.824,0.824,0.0,1
0,100,0.556,0.025,0.02,1.0,0,0.045,0.237,0.003,1
0,100,0.556,0.025,0.02,0.451,0,0.027,0.082,0.025,1
0,100,0.556,0.025,0.02,0.313,0,0.031,0.076,0.026,1
0,100,0.556,0.025,0.02,0.129,0,0.031,0.051,0.098,1
0,100,0.556,0.025,0.02,0.089,0,0.017,0.017,0.071,1
0,100,0.556,0.025,0.02,0.048,0,0.016,0.016,0.107,1
0,100,0.556,0.025,0.02,0.041,0,0.018,0.018,0.107,1
0,100,0.556,0.025,0.02,0.0,0,0.04,0.04,0.036,1
0,100,0.556,0.025,0.082,1.0,0,0.094,0.299,0.0,1
0,100,0.556,0.025,0.082,0.451,0,0.062,0.105,0.0,1
0,100,0.556,0.025,0.082,0.313,0,0.063,0.088,0.0,1
0,100,0.556,0.025,0.082,0.129,0,0.086,0.107,0.0,1
0,100,0.556,0.025,0.082,0.089,0,0.064,0.064,0.0,1
0,100,0.556,0.025,0.082,0.048,0,0.064,0.064,0.0,1
0,100,0.556,0.025,0.082,0.041,0,0.061,0.061,0.0,1
0,100,0.556,0.025,0.082,0.0,0,0.078,0.078,0.0,1
0,100,0.556,0.025,0.204,1.0,0,0.29,0.327,0.0,1
0,100,0.556,0.025,0.204,0.451,0,0.287,0.307,0.0,1
0,100,0.556,0.025,0.204,0.313,0,0.286,0.296,0.0,1
0,100,0.556,0.025,0.204,0.129,0,0.29,0.296,0.0,1
0,100,0.556,0.025,0.204,0.089,0,0.295,0.295,0.0,1
0,100,0.556,0.025,0.204,0.048,0,0.296,0.296,0.0,1
0,100,0.556,0.025,0.204,0.041,0,0.295,0.295,0.0,1
0,100,0.556,0.025,0.204,0.0,0,0.306,0.306,0.0,1
0,100,0.556,0.025,0.612,1.0,0,0.501,0.526,0.0,1
0,100,0.556,0.025,0.612,0.451,0,0.53,0.55,0.0,1
0,100,0.556,0.025,0.612,0.313,0,0.539,0.551,0.0,1
0,100,0.556,0.025,0.612,0.129,0,0.575,0.581,0.0,1
0,100,0.556,0.025,0.612,0.089,0,0.583,0.583,0.0,1
0,100,0.556,0.025,0.612,0.048,0,0.597,0.597,0.0,1
0,100,0.556,0.025,0.612,0.041,0,0.597,0.597,0.0,1
0,100,0.556,0.025,0.612,0.0,0,0.6,0.6,0.0,1
0,100,0.556,0.025,1.02,1.0,0,0.567,0.596,0.0,1
0,100,0.556,0.025,1.02,0.451,0,0.582,0.603,0.0,1
0,100,0.556,0.025,1.02,0.313,0,0.608,0.622,0.0,1
0,100,0.556,0.025,1.02,0.129,0,0.666,0.674,0.0,1
0,100,0.556,0.025,1.02,0.089,0,0.668,0.668,0.0,1
0,100,0.556,0.025,1.02,0.048,0,0.689,0.689,0.0,1
0,100,0.556,0.025,1.02,0.041,0,0.689,0.689,0.0,1
0,100,0.556,0.025,1.02,0.0,0,0.679,0.679,0.0,1
0,100,0.556,0.035,0.02,1.0,0,0.043,0.229,0.003,1
0,100,0.556,0.035,0.02,0.451,0,0.027,0.082,0.025,1
0,100,0.556,0.035,0.02,0.313,0,0.031,0.076,0.026,1
0,100,0.556,0.035,0.02,0.129,0,0.031,0.051,0.098,1
0,100,0.556,0.035,0.02,0.089,0,0.017,0.017,0.071,1
0,100,0.556,0.035,0.02,0.048,0,0.016,0.016,0.107,1
0,100,0.556,0.035,0.02,0.041,0,0.018,0.018,0.107,1
0,100,0.556,0.035,0.02,0.0,0,0.04,0.04,0.036,1
0,100,0.556,0.035,0.082,1.0,0,0.061,0.289,0.009,1
0,100,0.556,0.035,0.082,0.451,0,0.023,0.071,0.042,1
0,100,0.556,0.035,0.082,0.313,0,0.024,0.062,0.093,1
0,100,0.556,0.035,0.082,0.129,0,0.026,0.041,0.161,1
0,100,0.556,0.035,0.082,0.089,0,0.018,0.018,0.036,1
0,100,0.556,0.035,0.082,0.048,0,0.021,0.021,0.036,1
0,100,0.556,0.035,0.082,0.041,0,0.022,0.022,0.036,1
0,100,0.556,0.035,0.082,0.0,0,0.042,0.042,0.036,1
0,100,0.556,0.035,0.204,1.0,0,0.193,0.259,0.0,1
0,100,0.556,0.035,0.204,0.451,0,0.191,0.21,0.0,1
0,100,0.556,0.035,0.204,0.313,0,0.194,0.207,0.0,1
0,100,0.556,0.035,0.204,0.129,0,0.198,0.206,0.0,1
0,100,0.556,0.035,0.204,0.089,0,0.199,0.199,0.0,1
0,100,0.556,0.035,0.204,0.048,0,0.198,0.198,0.0,1
0,100,0.556,0.035,0.204,0.041,0,0.199,0.199,0.0,1
0,100,0.556,0.035,0.204,0.0,0,0.202,0.202,0.0,1
0,100,0.556,0.035,0.612,1.0,0,0.438,0.467,0.0,1
0,100,0.556,0.035,0.612,0.451,0,0.438,0.458,0.0,1
0,100,0.556,0.035,0.612,0.313,0,0.448,0.46,0.0,1
0,100,0.556,0.035,0.612,0.129,0,0.466,0.473,0.0,1
0,100,0.556,0.035,0.612,0.089,0,0.481,0.481,0.0,1
0,100,0.556,0.035,0.612,0.048,0,0.477,0.477,0.0,1
0,100,0.556,0.035,0.612,0.041,0,0.486,0.486,0.0,1
0,100,0.556,0.035,0.612,0.0,0,0.498,0.498,0.0,1
0,100,0.556,0.035,1.02,1.0,0,0.518,0.544,0.0,1
0,100,0.556,0.035,1.02,0.451,0,0.552,0.572,0.0,1
0,100,0.556,0.035,1.02,0.313,0,0.564,0.575,0.0,1
0,100,0.556,0.035,1.02,0.129,0,0.597,0.604,0.0,1
0,100,0.556,0.035,1.02,0.089,0,0.597,0.597,0.0,1
0,100,0.556,0.035,1.02,0.048,0,0.615,0.615,0.0,1
0,100,0.556,0.035,1.02,0.041,0,0.622,0.622,0.0,1
0,100,0.556,0.035,1.02,0.0,0,0.627,0.627,0.0,1
0,100,0.556,0.055,0.02,1.0,0,0.043,0.229,0.003,1
0,100,0.556,0.055,0.02,0.451,0,0.027,0.082,0.025,1
0,100,0.556,0.055,0.02,0.313,0,0.031,0.076,0.026,1
0,100,0.556,0.055,0.02,0.129,0,0.031,0.051,0.098,1
0,100,0.556,0.055,0.02,0.089,0,0.017,0.017,0.071,1
0,100,0.556,0.055,0.02,0.048,0,0.016,0.016,0.107,1
0,100,0.556,0.055,0.02,0.041,0,0.018,0.018,0.107,1
0,100,0.556,0.055,0.02,0.0,0,0.04,0.04,0.036,1
0,100,0.556,0.055,0.082,1.0,0,0.029,0.247,0.057,1
0,100,0.556,0.055,0.082,0.451,0,0.016,0.065,0.163,1
0,100,0.556,0.055,0.082,0.313,0,0.016,0.052,0.229,1
0,100,0.556,0.055,0.082,0.129,0,0.015,0.028,0.366,1
0,100,0.556,0.055,0.082,0.089,0,0.011,0.011,0.143,1
0,100,0.556,0.055,0.082,0.048,0,0.016,0.016,0.143,1
0,100,0.556,0.055,0.082,0.041,0,0.015,0.015,0.179,1
0,100,0.556,0.055,0.082,0.0,0,0.042,0.042,0.036,1
0,100,0.556,0.055,0.204,1.0,0,0.09,0.247,0.001,1
0,100,0.556,0.055,0.204,0.451,0,0.08,0.107,0.002,1
0,100,0.556,0.055,0.204,0.313,0,0.083,0.094,0.005,1
0,100,0.556,0.055,0.204,0.129,0,0.1,0.117,0.018,1
0,100,0.556,0.055,0.204,0.089,0,0.088,0.088,0.0,1
0,100,0.556,0.055,0.204,0.048,0,0.09,0.09,0.0,1
0,100,0.556,0.055,0.204,0.041,0,0.09,0.09,0.0,1
0,100,0.556,0.055,0.204,0.0,0,0.099,0.099,0.0,1
0,100,0.556,0.055,0.612,1.0,0,0.329,0.363,0.0,1
0,100,0.556,0.055,0.612,0.451,0,0.335,0.354,0.0,1
0,100,0.556,0.055,0.612,0.313,0,0.342,0.352,0.0,1
0,100,0.556,0.055,0.612,0.129,0,0.363,0.369,0.0,1
0,100,0.556,0.055,0.612,0.089,0,0.365,0.365,0.0,1
0,100,0.556,0.055,0.612,0.048,0,0.367,0.367,0.0,1
0,100,0.556,0.055,0.612,0.041,0,0.368,0.368,0.0,1
0,100,0.556,0.055,0.612,0.0,0,0.381,0.381,0.0,1
0,100,0.556,0.055,1.02,1.0,0,0.445,0.475,0.0,1
0,100,0.556,0.055,1.02,0.451,0,0.451,0.471,0.0,1
0,100,0.556,0.055,1.02,0.313,0,0.455,0.466,0.0,1
0,100,0.556,0.055,1.02,0.129,0,0.482,0.488,0.0,1
0,100,0.556,0.055,1.02,0.089,0,0.489,0.489,0.0,1
0,100,0.556,0.055,1.02,0.048,0,0.503,0.503,0.0,1
0,100,0.556,0.055,1.02,0.041,0,0.508,0.508,0.0,1
0,100,0.556,0.055,1.02,0.0,0,0.511,0.511,0.0,1
0,100,0.556,0.105,0.02,1.0,0,0.043,0.229,0.003,1
0,100,0.556,0.105,0.02,0.451,0,0.027,0.082,0.025,1
0,100,0.556,0.105,0.02,0.313,0,0.031,0.076,0.026,1
0,100,0.556,0.105,0.02,0.129,0,0.031,0.051,0.098,1
0,100,0.556,0.105,0.02,0.089,0,0.017,0.017,0.071,1
0,100,0.556,0.105,0.02,0.048,0,0.016,0.016,0.107,1
0,100,0.556,0.105,0.02,0.041,0,0.018,0.018,0.107,1
