@RELATION eval  
   
@ATTRIBUTE Type  {A, B, C, D} 
@ATTRIBUTE Size  {100, 200} 
@ATTRIBUTE Instance NUMERIC  
@ATTRIBUTE Budget NUMERIC  
@ATTRIBUTE PopSize NUMERIC  
@ATTRIBUTE Info NUMERIC  
@ATTRIBUTE nb_evaluation NUMERIC  
@ATTRIBUTE AVG_dist NUMERIC  
@ATTRIBUTE MaxMin NUMERIC  
@ATTRIBUTE PR NUMERIC  
@ATTRIBUTE Diversification {1, 0}  

@DATA 
A, 100, 0.11, 0.03, 0.02, 0.05, 19.97, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.03, 0.02, 0.04, 19.20, 0.06, 0.06, 0.10, 0
A, 100, 0.11, 0.03, 0.02, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.03, 0.08, 1.00, 100.00, 0.14, 0.54, 0.00, 0
A, 100, 0.11, 0.03, 0.08, 0.45, 98.47, 0.07, 0.29, 0.04, 0
A, 100, 0.11, 0.03, 0.08, 0.31, 87.17, 0.06, 0.23, 0.09, 0
A, 100, 0.11, 0.03, 0.08, 0.13, 34.37, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.03, 0.08, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.03, 0.08, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.03, 0.08, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.03, 0.08, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.03, 0.20, 1.00, 100.00, 0.26, 0.45, 0.00, 0
A, 100, 0.11, 0.03, 0.20, 0.45, 100.00, 0.09, 0.25, 0.00, 0
A, 100, 0.11, 0.03, 0.20, 0.31, 90.53, 0.06, 0.22, 0.06, 0
A, 100, 0.11, 0.03, 0.20, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.03, 0.20, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.03, 0.20, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.03, 0.20, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.03, 0.20, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.03, 0.61, 1.00, 100.00, 0.31, 0.46, 0.00, 0
A, 100, 0.11, 0.03, 0.61, 0.45, 100.00, 0.10, 0.25, 0.00, 0
A, 100, 0.11, 0.03, 0.61, 0.31, 90.53, 0.06, 0.22, 0.06, 0
A, 100, 0.11, 0.03, 0.61, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.03, 0.61, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.03, 0.61, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.03, 0.61, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.03, 0.61, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.03, 1.02, 1.00, 100.00, 0.31, 0.46, 0.00, 0
A, 100, 0.11, 0.03, 1.02, 0.45, 100.00, 0.10, 0.25, 0.00, 0
A, 100, 0.11, 0.03, 1.02, 0.31, 90.53, 0.06, 0.22, 0.06, 0
A, 100, 0.11, 0.03, 1.02, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.03, 1.02, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.03, 1.02, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.03, 1.02, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.03, 1.02, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.04, 0.02, 1.00, 92.90, 0.08, 0.46, 0.02, 0
A, 100, 0.11, 0.04, 0.02, 0.45, 47.53, 0.09, 0.34, 0.04, 0
A, 100, 0.11, 0.04, 0.02, 0.31, 40.43, 0.09, 0.29, 0.03, 0
A, 100, 0.11, 0.04, 0.02, 0.13, 27.30, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.04, 0.02, 0.09, 23.37, 0.04, 0.08, 0.13, 0
A, 100, 0.11, 0.04, 0.02, 0.05, 19.97, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.04, 0.02, 0.04, 19.20, 0.06, 0.06, 0.10, 0
A, 100, 0.11, 0.04, 0.02, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.04, 0.08, 1.00, 140.00, 0.10, 0.51, 0.02, 0
A, 100, 0.11, 0.04, 0.08, 0.45, 128.20, 0.05, 0.26, 0.19, 0
A, 100, 0.11, 0.04, 0.08, 0.31, 95.47, 0.06, 0.23, 0.15, 0
A, 100, 0.11, 0.04, 0.08, 0.13, 34.37, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.04, 0.08, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.04, 0.08, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.04, 0.08, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.04, 0.08, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.04, 0.20, 1.00, 140.00, 0.19, 0.44, 0.00, 0
A, 100, 0.11, 0.04, 0.20, 0.45, 139.40, 0.06, 0.23, 0.05, 0
A, 100, 0.11, 0.04, 0.20, 0.31, 106.30, 0.05, 0.21, 0.14, 0
A, 100, 0.11, 0.04, 0.20, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.04, 0.20, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.04, 0.20, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.04, 0.20, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.04, 0.20, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.04, 0.61, 1.00, 140.00, 0.25, 0.41, 0.00, 0
A, 100, 0.11, 0.04, 0.61, 0.45, 138.87, 0.06, 0.23, 0.05, 0
A, 100, 0.11, 0.04, 0.61, 0.31, 106.30, 0.05, 0.21, 0.14, 0
A, 100, 0.11, 0.04, 0.61, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.04, 0.61, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.04, 0.61, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.04, 0.61, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.04, 0.61, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.04, 1.02, 1.00, 140.00, 0.25, 0.41, 0.00, 0
A, 100, 0.11, 0.04, 1.02, 0.45, 138.87, 0.06, 0.23, 0.05, 0
A, 100, 0.11, 0.04, 1.02, 0.31, 106.30, 0.05, 0.21, 0.14, 0
A, 100, 0.11, 0.04, 1.02, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.04, 1.02, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.04, 1.02, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.04, 1.02, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.04, 1.02, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.06, 0.02, 1.00, 94.13, 0.08, 0.46, 0.02, 0
A, 100, 0.11, 0.06, 0.02, 0.45, 47.53, 0.09, 0.34, 0.04, 0
A, 100, 0.11, 0.06, 0.02, 0.31, 40.43, 0.09, 0.29, 0.03, 0
A, 100, 0.11, 0.06, 0.02, 0.13, 27.30, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.06, 0.02, 0.09, 23.37, 0.04, 0.08, 0.13, 0
A, 100, 0.11, 0.06, 0.02, 0.05, 19.97, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.06, 0.02, 0.04, 19.20, 0.06, 0.06, 0.10, 0
A, 100, 0.11, 0.06, 0.02, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.06, 0.08, 1.00, 192.60, 0.06, 0.42, 0.08, 0
A, 100, 0.11, 0.06, 0.08, 0.45, 133.07, 0.05, 0.25, 0.22, 0
A, 100, 0.11, 0.06, 0.08, 0.31, 95.63, 0.06, 0.23, 0.15, 0
A, 100, 0.11, 0.06, 0.08, 0.13, 34.37, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.06, 0.08, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.06, 0.08, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.06, 0.08, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.06, 0.08, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.06, 0.20, 1.00, 220.00, 0.10, 0.45, 0.00, 0
A, 100, 0.11, 0.06, 0.20, 0.45, 196.87, 0.04, 0.21, 0.26, 0
A, 100, 0.11, 0.06, 0.20, 0.31, 111.97, 0.05, 0.21, 0.19, 0
A, 100, 0.11, 0.06, 0.20, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.06, 0.20, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.06, 0.20, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.06, 0.20, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.06, 0.20, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.06, 0.61, 1.00, 220.00, 0.17, 0.36, 0.00, 0
A, 100, 0.11, 0.06, 0.61, 0.45, 198.10, 0.04, 0.20, 0.22, 0
A, 100, 0.11, 0.06, 0.61, 0.31, 111.97, 0.05, 0.21, 0.19, 0
A, 100, 0.11, 0.06, 0.61, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.06, 0.61, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.06, 0.61, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.06, 0.61, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.06, 0.61, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.06, 1.02, 1.00, 220.00, 0.17, 0.35, 0.00, 0
A, 100, 0.11, 0.06, 1.02, 0.45, 198.10, 0.04, 0.20, 0.22, 0
A, 100, 0.11, 0.06, 1.02, 0.31, 111.97, 0.05, 0.21, 0.19, 0
A, 100, 0.11, 0.06, 1.02, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.06, 1.02, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.06, 1.02, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.06, 1.02, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.06, 1.02, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.1, 0.02, 1.00, 94.13, 0.08, 0.46, 0.02, 0
A, 100, 0.11, 0.1, 0.02, 0.45, 47.53, 0.09, 0.34, 0.04, 0
A, 100, 0.11, 0.1, 0.02, 0.31, 40.43, 0.09, 0.29, 0.03, 0
A, 100, 0.11, 0.1, 0.02, 0.13, 27.30, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.1, 0.02, 0.09, 23.37, 0.04, 0.08, 0.13, 0
A, 100, 0.11, 0.1, 0.02, 0.05, 19.97, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.1, 0.02, 0.04, 19.20, 0.06, 0.06, 0.10, 0
A, 100, 0.11, 0.1, 0.02, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.1, 0.08, 1.00, 199.07, 0.06, 0.41, 0.09, 0
A, 100, 0.11, 0.1, 0.08, 0.45, 133.07, 0.05, 0.25, 0.22, 0
A, 100, 0.11, 0.1, 0.08, 0.31, 95.63, 0.06, 0.23, 0.15, 0
A, 100, 0.11, 0.1, 0.08, 0.13, 34.37, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.1, 0.08, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.1, 0.08, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.1, 0.08, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.1, 0.08, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.1, 0.20, 1.00, 387.07, 0.04, 0.38, 0.20, 0
A, 100, 0.11, 0.1, 0.20, 0.45, 210.17, 0.03, 0.21, 0.34, 0
A, 100, 0.11, 0.1, 0.20, 0.31, 111.97, 0.05, 0.21, 0.19, 0
A, 100, 0.11, 0.1, 0.20, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.1, 0.20, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.1, 0.20, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.1, 0.20, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.1, 0.20, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.1, 0.61, 1.00, 420.00, 0.08, 0.33, 0.00, 0
A, 100, 0.11, 0.1, 0.61, 0.45, 223.90, 0.03, 0.20, 0.36, 0
A, 100, 0.11, 0.1, 0.61, 0.31, 111.97, 0.05, 0.21, 0.19, 0
A, 100, 0.11, 0.1, 0.61, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.1, 0.61, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.1, 0.61, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.1, 0.61, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.1, 0.61, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.1, 1.02, 1.00, 420.00, 0.08, 0.30, 0.00, 0
A, 100, 0.11, 0.1, 1.02, 0.45, 223.90, 0.03, 0.20, 0.36, 0
A, 100, 0.11, 0.1, 1.02, 0.31, 111.97, 0.05, 0.21, 0.19, 0
A, 100, 0.11, 0.1, 1.02, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.1, 1.02, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.1, 1.02, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.1, 1.02, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.1, 1.02, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.14, 0.02, 1.00, 94.13, 0.08, 0.46, 0.02, 0
A, 100, 0.11, 0.14, 0.02, 0.45, 47.53, 0.09, 0.34, 0.04, 0
A, 100, 0.11, 0.14, 0.02, 0.31, 40.43, 0.09, 0.29, 0.03, 0
A, 100, 0.11, 0.14, 0.02, 0.13, 27.30, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.14, 0.02, 0.09, 23.37, 0.04, 0.08, 0.13, 0
A, 100, 0.11, 0.14, 0.02, 0.05, 19.97, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.14, 0.02, 0.04, 19.20, 0.06, 0.06, 0.10, 0
A, 100, 0.11, 0.14, 0.02, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.14, 0.08, 1.00, 199.07, 0.06, 0.41, 0.09, 0
A, 100, 0.11, 0.14, 0.08, 0.45, 133.07, 0.05, 0.25, 0.22, 0
A, 100, 0.11, 0.14, 0.08, 0.31, 95.63, 0.06, 0.23, 0.15, 0
A, 100, 0.11, 0.14, 0.08, 0.13, 34.37, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.14, 0.08, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.14, 0.08, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.14, 0.08, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.14, 0.08, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.14, 0.20, 1.00, 402.67, 0.04, 0.37, 0.23, 0
A, 100, 0.11, 0.14, 0.20, 0.45, 210.17, 0.03, 0.21, 0.34, 0
A, 100, 0.11, 0.14, 0.20, 0.31, 111.97, 0.05, 0.21, 0.19, 0
A, 100, 0.11, 0.14, 0.20, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.14, 0.20, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.14, 0.20, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.14, 0.20, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.14, 0.20, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.14, 0.61, 1.00, 536.63, 0.05, 0.34, 0.04, 0
A, 100, 0.11, 0.14, 0.61, 0.45, 223.90, 0.03, 0.20, 0.36, 0
A, 100, 0.11, 0.14, 0.61, 0.31, 111.97, 0.05, 0.21, 0.19, 0
A, 100, 0.11, 0.14, 0.61, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.14, 0.61, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.14, 0.61, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.14, 0.61, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.14, 0.61, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.14, 1.02, 1.00, 536.63, 0.06, 0.32, 0.03, 0
A, 100, 0.11, 0.14, 1.02, 0.45, 223.90, 0.03, 0.20, 0.36, 0
A, 100, 0.11, 0.14, 1.02, 0.31, 111.97, 0.05, 0.21, 0.19, 0
A, 100, 0.11, 0.14, 1.02, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.14, 1.02, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.14, 1.02, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.14, 1.02, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.14, 1.02, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.2, 0.02, 1.00, 94.13, 0.08, 0.46, 0.02, 0
A, 100, 0.11, 0.2, 0.02, 0.45, 47.53, 0.09, 0.34, 0.04, 0
A, 100, 0.11, 0.2, 0.02, 0.31, 40.43, 0.09, 0.29, 0.03, 0
A, 100, 0.11, 0.2, 0.02, 0.13, 27.30, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.2, 0.02, 0.09, 23.37, 0.04, 0.08, 0.13, 0
A, 100, 0.11, 0.2, 0.02, 0.05, 19.97, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.2, 0.02, 0.04, 19.20, 0.06, 0.06, 0.10, 0
A, 100, 0.11, 0.2, 0.02, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.2, 0.08, 1.00, 199.07, 0.06, 0.41, 0.09, 0
A, 100, 0.11, 0.2, 0.08, 0.45, 133.07, 0.05, 0.25, 0.22, 0
A, 100, 0.11, 0.2, 0.08, 0.31, 95.63, 0.06, 0.23, 0.15, 0
A, 100, 0.11, 0.2, 0.08, 0.13, 34.37, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.2, 0.08, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.2, 0.08, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.2, 0.08, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.2, 0.08, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.2, 0.20, 1.00, 402.67, 0.04, 0.37, 0.23, 0
A, 100, 0.11, 0.2, 0.20, 0.45, 210.17, 0.03, 0.21, 0.34, 0
A, 100, 0.11, 0.2, 0.20, 0.31, 111.97, 0.05, 0.21, 0.19, 0
A, 100, 0.11, 0.2, 0.20, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.2, 0.20, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.2, 0.20, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.2, 0.20, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.2, 0.20, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.2, 0.61, 1.00, 750.57, 0.03, 0.35, 0.35, 0
A, 100, 0.11, 0.2, 0.61, 0.45, 223.90, 0.03, 0.20, 0.36, 0
A, 100, 0.11, 0.2, 0.61, 0.31, 111.97, 0.05, 0.21, 0.19, 0
A, 100, 0.11, 0.2, 0.61, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.2, 0.61, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.2, 0.61, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.2, 0.61, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.2, 0.61, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.2, 1.02, 1.00, 773.63, 0.03, 0.33, 0.26, 0
A, 100, 0.11, 0.2, 1.02, 0.45, 223.90, 0.03, 0.20, 0.36, 0
A, 100, 0.11, 0.2, 1.02, 0.31, 111.97, 0.05, 0.21, 0.19, 0
A, 100, 0.11, 0.2, 1.02, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.2, 1.02, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.2, 1.02, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.2, 1.02, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.2, 1.02, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.3, 0.02, 1.00, 94.13, 0.08, 0.46, 0.02, 0
A, 100, 0.11, 0.3, 0.02, 0.45, 47.53, 0.09, 0.34, 0.04, 0
A, 100, 0.11, 0.3, 0.02, 0.31, 40.43, 0.09, 0.29, 0.03, 0
A, 100, 0.11, 0.3, 0.02, 0.13, 27.30, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.3, 0.02, 0.09, 23.37, 0.04, 0.08, 0.13, 0
A, 100, 0.11, 0.3, 0.02, 0.05, 19.97, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.3, 0.02, 0.04, 19.20, 0.06, 0.06, 0.10, 0
A, 100, 0.11, 0.3, 0.02, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.3, 0.08, 1.00, 199.07, 0.06, 0.41, 0.09, 0
A, 100, 0.11, 0.3, 0.08, 0.45, 133.07, 0.05, 0.25, 0.22, 0
A, 100, 0.11, 0.3, 0.08, 0.31, 95.63, 0.06, 0.23, 0.15, 0
A, 100, 0.11, 0.3, 0.08, 0.13, 34.37, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.3, 0.08, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.3, 0.08, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.3, 0.08, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.3, 0.08, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.3, 0.20, 1.00, 402.67, 0.04, 0.37, 0.23, 0
A, 100, 0.11, 0.3, 0.20, 0.45, 210.17, 0.03, 0.21, 0.34, 0
A, 100, 0.11, 0.3, 0.20, 0.31, 111.97, 0.05, 0.21, 0.19, 0
A, 100, 0.11, 0.3, 0.20, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.3, 0.20, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.3, 0.20, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.3, 0.20, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.3, 0.20, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.3, 0.61, 1.00, 787.07, 0.03, 0.35, 0.43, 0
A, 100, 0.11, 0.3, 0.61, 0.45, 223.90, 0.03, 0.20, 0.36, 0
A, 100, 0.11, 0.3, 0.61, 0.31, 111.97, 0.05, 0.21, 0.19, 0
A, 100, 0.11, 0.3, 0.61, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.3, 0.61, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.3, 0.61, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.3, 0.61, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.3, 0.61, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.3, 1.02, 1.00, 884.87, 0.03, 0.34, 0.45, 0
A, 100, 0.11, 0.3, 1.02, 0.45, 223.90, 0.03, 0.20, 0.36, 0
A, 100, 0.11, 0.3, 1.02, 0.31, 111.97, 0.05, 0.21, 0.19, 0
A, 100, 0.11, 0.3, 1.02, 0.13, 34.67, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.3, 1.02, 0.09, 26.10, 0.04, 0.07, 0.13, 0
A, 100, 0.11, 0.3, 1.02, 0.05, 20.63, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.3, 1.02, 0.04, 19.70, 0.06, 0.05, 0.10, 0
A, 100, 0.11, 0.3, 1.02, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.46, 0.02, 1.00, 94.13, 0.08, 0.46, 0.02, 0
A, 100, 0.11, 0.46, 0.02, 0.45, 47.53, 0.09, 0.34, 0.04, 0
A, 100, 0.11, 0.46, 0.02, 0.31, 40.43, 0.09, 0.29, 0.03, 0
A, 100, 0.11, 0.46, 0.02, 0.13, 27.30, 0.02, 0.05, 0.19, 0
A, 100, 0.11, 0.46, 0.02, 0.09, 23.37, 0.04, 0.08, 0.13, 0
A, 100, 0.11, 0.46, 0.02, 0.05, 19.97, 0.06, 0.06, 0.07, 0
A, 100, 0.11, 0.46, 0.02, 0.04, 19.20, 0.06, 0.06, 0.10, 0
A, 100, 0.11, 0.46, 0.02, 0.00, 15.53, 0.08, 0.08, 0.03, 0
A, 100, 0.11, 0.46, 0.08, 1.00, 199.07, 0.06, 0.41, 0.09, 0
A, 100, 0.11, 0.46, 0.08, 0.45, 133.07, 0.05, 0.25, 0.22, 0
A, 100, 0.11, 0.46, 0.08, 0.31, 95.63, 0.06, 0.23, 0.15, 0
