@RELATION eval  
   
@ATTRIBUTE Type NUMERIC 
@ATTRIBUTE Size {100, 200} 
@ATTRIBUTE Instance NUMERIC  
@ATTRIBUTE Budget NUMERIC  
@ATTRIBUTE PopSize NUMERIC  
@ATTRIBUTE Info NUMERIC  
@ATTRIBUTE nb_evaluation NUMERIC  
@ATTRIBUTE AVG_dist NUMERIC  
@ATTRIBUTE MaxMin NUMERIC  
@ATTRIBUTE PR NUMERIC  
@ATTRIBUTE Diversification {1, 0}  

@DATA
0,100,0.0,0.05,0.061,0.313,0,0.035,0.134,0.142,0
0,100,0.0,0.05,0.061,0.129,0,0.031,0.051,0.122,0
0,100,0.0,0.05,0.061,0.089,0,0.034,0.055,0.022,0
0,100,0.0,0.05,0.061,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.05,0.061,0.041,0,0.045,0.045,0.0,0
0,100,0.0,0.05,0.061,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.05,0.184,1.0,0,0.035,0.227,0.271,0
0,100,0.0,0.05,0.184,0.451,0,0.024,0.125,0.294,0
0,100,0.0,0.05,0.184,0.313,0,0.034,0.132,0.157,0
0,100,0.0,0.05,0.184,0.129,0,0.03,0.051,0.122,0
0,100,0.0,0.05,0.184,0.089,0,0.034,0.055,0.022,0
0,100,0.0,0.05,0.184,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.05,0.184,0.041,0,0.045,0.045,0.0,0
0,100,0.0,0.05,0.184,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.05,0.592,1.0,0,0.082,0.207,0.036,0
0,100,0.0,0.05,0.592,0.451,0,0.022,0.116,0.316,0
0,100,0.0,0.05,0.592,0.313,0,0.034,0.132,0.156,0
0,100,0.0,0.05,0.592,0.129,0,0.03,0.051,0.122,0
0,100,0.0,0.05,0.592,0.089,0,0.034,0.055,0.022,0
0,100,0.0,0.05,0.592,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.05,0.592,0.041,0,0.045,0.045,0.0,0
0,100,0.0,0.05,0.592,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.05,1.0,1.0,0,0.086,0.214,0.036,0
0,100,0.0,0.05,1.0,0.451,0,0.022,0.116,0.316,0
0,100,0.0,0.05,1.0,0.313,0,0.034,0.132,0.156,0
0,100,0.0,0.05,1.0,0.129,0,0.03,0.051,0.122,0
0,100,0.0,0.05,1.0,0.089,0,0.034,0.055,0.022,0
0,100,0.0,0.05,1.0,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.05,1.0,0.041,0,0.045,0.045,0.0,0
0,100,0.0,0.05,1.0,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.065,0.0,1.0,0,0.078,0.315,0.024,0
0,100,0.0,0.065,0.0,0.451,0,0.065,0.213,0.028,0
0,100,0.0,0.065,0.0,0.313,0,0.055,0.174,0.018,0
0,100,0.0,0.065,0.0,0.129,0,0.035,0.055,0.044,0
0,100,0.0,0.065,0.0,0.089,0,0.035,0.055,0.022,0
0,100,0.0,0.065,0.0,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.065,0.0,0.041,0,0.046,0.046,0.0,0
0,100,0.0,0.065,0.0,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.065,0.061,1.0,0,0.056,0.283,0.101,0
0,100,0.0,0.065,0.061,0.451,0,0.033,0.141,0.215,0
0,100,0.0,0.065,0.061,0.313,0,0.035,0.134,0.142,0
0,100,0.0,0.065,0.061,0.129,0,0.031,0.051,0.122,0
0,100,0.0,0.065,0.061,0.089,0,0.034,0.055,0.022,0
0,100,0.0,0.065,0.061,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.065,0.061,0.041,0,0.045,0.045,0.0,0
0,100,0.0,0.065,0.061,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.065,0.184,1.0,0,0.032,0.219,0.288,0
0,100,0.0,0.065,0.184,0.451,0,0.024,0.125,0.294,0
0,100,0.0,0.065,0.184,0.313,0,0.034,0.132,0.157,0
0,100,0.0,0.065,0.184,0.129,0,0.03,0.051,0.122,0
0,100,0.0,0.065,0.184,0.089,0,0.034,0.055,0.022,0
0,100,0.0,0.065,0.184,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.065,0.184,0.041,0,0.045,0.045,0.0,0
0,100,0.0,0.065,0.184,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.065,0.592,1.0,0,0.05,0.192,0.105,0
0,100,0.0,0.065,0.592,0.451,0,0.022,0.116,0.316,0
0,100,0.0,0.065,0.592,0.313,0,0.034,0.132,0.156,0
0,100,0.0,0.065,0.592,0.129,0,0.03,0.051,0.122,0
0,100,0.0,0.065,0.592,0.089,0,0.034,0.055,0.022,0
0,100,0.0,0.065,0.592,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.065,0.592,0.041,0,0.045,0.045,0.0,0
0,100,0.0,0.065,0.592,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.065,1.0,1.0,0,0.053,0.184,0.102,0
0,100,0.0,0.065,1.0,0.451,0,0.022,0.116,0.316,0
0,100,0.0,0.065,1.0,0.313,0,0.034,0.132,0.156,0
0,100,0.0,0.065,1.0,0.129,0,0.03,0.051,0.122,0
0,100,0.0,0.065,1.0,0.089,0,0.034,0.055,0.022,0
0,100,0.0,0.065,1.0,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.065,1.0,0.041,0,0.045,0.045,0.0,0
0,100,0.0,0.065,1.0,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.1,0.0,1.0,0,0.078,0.315,0.024,0
0,100,0.0,0.1,0.0,0.451,0,0.065,0.213,0.028,0
0,100,0.0,0.1,0.0,0.313,0,0.055,0.174,0.018,0
0,100,0.0,0.1,0.0,0.129,0,0.035,0.055,0.044,0
0,100,0.0,0.1,0.0,0.089,0,0.035,0.055,0.022,0
0,100,0.0,0.1,0.0,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.1,0.0,0.041,0,0.046,0.046,0.0,0
0,100,0.0,0.1,0.0,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.1,0.061,1.0,0,0.056,0.283,0.101,0
0,100,0.0,0.1,0.061,0.451,0,0.033,0.141,0.215,0
0,100,0.0,0.1,0.061,0.313,0,0.035,0.134,0.142,0
0,100,0.0,0.1,0.061,0.129,0,0.031,0.051,0.122,0
0,100,0.0,0.1,0.061,0.089,0,0.034,0.055,0.022,0
0,100,0.0,0.1,0.061,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.1,0.061,0.041,0,0.045,0.045,0.0,0
0,100,0.0,0.1,0.061,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.1,0.184,1.0,0,0.032,0.219,0.288,0
0,100,0.0,0.1,0.184,0.451,0,0.024,0.125,0.294,0
0,100,0.0,0.1,0.184,0.313,0,0.034,0.132,0.157,0
0,100,0.0,0.1,0.184,0.129,0,0.03,0.051,0.122,0
0,100,0.0,0.1,0.184,0.089,0,0.034,0.055,0.022,0
0,100,0.0,0.1,0.184,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.1,0.184,0.041,0,0.045,0.045,0.0,0
0,100,0.0,0.1,0.184,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.1,0.592,1.0,0,0.02,0.166,0.425,0
0,100,0.0,0.1,0.592,0.451,0,0.022,0.116,0.316,0
0,100,0.0,0.1,0.592,0.313,0,0.034,0.132,0.156,0
0,100,0.0,0.1,0.592,0.129,0,0.03,0.051,0.122,0
0,100,0.0,0.1,0.592,0.089,0,0.034,0.055,0.022,0
0,100,0.0,0.1,0.592,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.1,0.592,0.041,0,0.045,0.045,0.0,0
0,100,0.0,0.1,0.592,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.1,1.0,1.0,0,0.024,0.161,0.393,0
0,100,0.0,0.1,1.0,0.451,0,0.022,0.116,0.316,0
0,100,0.0,0.1,1.0,0.313,0,0.034,0.132,0.156,0
0,100,0.0,0.1,1.0,0.129,0,0.03,0.051,0.122,0
0,100,0.0,0.1,1.0,0.089,0,0.034,0.055,0.022,0
0,100,0.0,0.1,1.0,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.1,1.0,0.041,0,0.045,0.045,0.0,0
0,100,0.0,0.1,1.0,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.15,0.0,1.0,0,0.078,0.315,0.024,0
0,100,0.0,0.15,0.0,0.451,0,0.065,0.213,0.028,0
0,100,0.0,0.15,0.0,0.313,0,0.055,0.174,0.018,0
0,100,0.0,0.15,0.0,0.129,0,0.035,0.055,0.044,0
0,100,0.0,0.15,0.0,0.089,0,0.035,0.055,0.022,0
0,100,0.0,0.15,0.0,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.15,0.0,0.041,0,0.046,0.046,0.0,0
0,100,0.0,0.15,0.0,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.15,0.061,1.0,0,0.056,0.283,0.101,0
0,100,0.0,0.15,0.061,0.451,0,0.033,0.141,0.215,0
0,100,0.0,0.15,0.061,0.313,0,0.035,0.134,0.142,0
0,100,0.0,0.15,0.061,0.129,0,0.031,0.051,0.122,0
0,100,0.0,0.15,0.061,0.089,0,0.034,0.055,0.022,0
0,100,0.0,0.15,0.061,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.15,0.061,0.041,0,0.045,0.045,0.0,0
0,100,0.0,0.15,0.061,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.15,0.184,1.0,0,0.032,0.219,0.288,0
0,100,0.0,0.15,0.184,0.451,0,0.024,0.125,0.294,0
0,100,0.0,0.15,0.184,0.313,0,0.034,0.132,0.157,0
0,100,0.0,0.15,0.184,0.129,0,0.03,0.051,0.122,0
0,100,0.0,0.15,0.184,0.089,0,0.034,0.055,0.022,0
0,100,0.0,0.15,0.184,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.15,0.184,0.041,0,0.045,0.045,0.0,0
0,100,0.0,0.15,0.184,0.0,0,0.057,0.056,0.0,0
0,100,0.0,0.15,0.592,1.0,0,0.017,0.162,0.521,0
0,100,0.0,0.15,0.592,0.451,0,0.022,0.116,0.316,0
0,100,0.0,0.15,0.592,0.313,0,0.034,0.132,0.156,0
0,100,0.0,0.15,0.592,0.129,0,0.03,0.051,0.122,0
0,100,0.0,0.15,0.592,0.089,0,0.034,0.055,0.022,0
0,100,0.0,0.15,0.592,0.048,0,0.046,0.046,0.0,0
0,100,0.0,0.15,0.592,0.041,0,0.045,0.045,0.0,0
0,100,0.0,0.15,0.592,0.0,0,0.057,0.056,0.0,0
